DEBIT	CREDIT	TRANSFERID	CREATEDDATE
0	6.5	1527108968	23-Jun-26
0.02	29.15	1527108969	23-Jun-26
199.418	0.199	1527108970	23-Jun-26
9.3	0	1527108972	23-Jun-26
0.5	0	1527108974	23-Jun-26
0	17	1527108976	23-Jun-26
0.5	0	1527108977	23-Jun-26
0	0.3	1527108978	23-Jun-26
0.67	0.025	1527108980	23-Jun-26
0.3	0	1527108982	23-Jun-26
0	0.9	1527108983	23-Jun-26
1.8	0	1527108986	23-Jun-26
0	0.1	1527108988	23-Jun-26
0	1.4	1527108989	23-Jun-26
0	0.1	1527108992	23-Jun-26
1	0	1527108993	23-Jun-26
0	7.5	1527108995	23-Jun-26
0	0.2	1527108997	23-Jun-26
0	150	1527108999	23-Jun-26
0	30.054	1527109004	23-Jun-26
0	18.8	1527109005	23-Jun-26
2	0	1527109006	23-Jun-26
0	0.2	1527109007	23-Jun-26
6405.02	2.5	1527109008	23-Jun-26
0	0.3	1527109010	23-Jun-26
0	0.15	1527109014	23-Jun-26
0.02	1.05	1527109017	23-Jun-26
0	0.6	1527109020	23-Jun-26
0.1	0	1527109023	23-Jun-26
37.22	0.1	1527109024	23-Jun-26
5	0	1527109025	23-Jun-26
0	3.4	1527109026	23-Jun-26
0	0.2	1527109029	23-Jun-26
0	1.5	1527109031	23-Jun-26
0.2	0	1527109032	23-Jun-26
0	0.1	1527109034	23-Jun-26
0	0.4	1527109035	23-Jun-26
0	229.4226	1527109036	23-Jun-26
0.4	0	1527109040	23-Jun-26
0	0.6	1527109041	23-Jun-26
4.62	0.05	1527109043	23-Jun-26
0	0.8	1527109045	23-Jun-26
0	0.3	1527109046	23-Jun-26
0	17	1527109047	23-Jun-26
0	5	1527109049	23-Jun-26
15	0	1527109050	23-Jun-26
0	1.5	1527109052	23-Jun-26
0	1370	1527109054	23-Jun-26
0.2	0	1527109055	23-Jun-26
0	0.1	1527109056	23-Jun-26
8	0	1527109059	23-Jun-26
0	1	1527109062	23-Jun-26
0	0.3	1527109065	23-Jun-26
0	3.5	1527109072	23-Jun-26
0	1	1527109075	23-Jun-26
0	10	1527109080	23-Jun-26
0	100.18	1527109081	23-Jun-26
0.3	0	1527109082	23-Jun-26
1	0	1527109083	23-Jun-26
10	0	1527109084	23-Jun-26
0	0.4	1527109086	23-Jun-26
0.87	0.025	1527109087	23-Jun-26
1.4	0	1527109088	23-Jun-26
0	0.3	1527109097	23-Jun-26
0	0.7	1527109098	23-Jun-26
0	1	1527109101	23-Jun-26
0.5	0	1527109102	23-Jun-26
0	0.6	1527109103	23-Jun-26
8.8	0	1527109106	23-Jun-26
0	2.5	1527109107	23-Jun-26
0	4	1527109109	23-Jun-26
8	0	1527109110	23-Jun-26
1	0	1527109111	23-Jun-26
2	0	1527109114	23-Jun-26
0	0.25	1527109115	23-Jun-26
0	2	1527109116	23-Jun-26
0	104.6	1527109118	23-Jun-26
0	0.9	1527109120	23-Jun-26
0.02	6.6	1527109121	23-Jun-26
0	0.3	1527109124	23-Jun-26
0	0.2	1527109126	23-Jun-26
0	2	1527109127	23-Jun-26
0	2	1527109128	23-Jun-26
0	0.3	1527109130	23-Jun-26
0	1.5	1527109131	23-Jun-26
46	0	1527109135	23-Jun-26
0	1	1527109137	23-Jun-26
0.02	15.5387	1527109138	23-Jun-26
0	5.5	1527109141	23-Jun-26
1	0	1527109144	23-Jun-26
0	1.2	1527109145	23-Jun-26
0	0.1	1527109146	23-Jun-26
0.5	0	1527109147	23-Jun-26
0	202.16	1527109150	23-Jun-26
0	1	1527109151	23-Jun-26
100.27	0.125	1527109152	23-Jun-26
0.5	0	1527109153	23-Jun-26
0	0.2	1527109155	23-Jun-26
0	1.5	1527109158	23-Jun-26
0	0.3	1527109159	23-Jun-26
0	0.2	1527109162	23-Jun-26
0.02	50.25	1527109164	23-Jun-26
0	0.8	1527109167	23-Jun-26
0	90	1527109168	23-Jun-26
0	1.3	1527109169	23-Jun-26
1	0	1527109170	23-Jun-26
3.5	0	1527109171	23-Jun-26
0	1.4	1527109172	23-Jun-26
0	2.6	1527109175	23-Jun-26
0	6	1527109177	23-Jun-26
0	0.75	1527109180	23-Jun-26
1.07	0	1527109181	23-Jun-26
2.6	0	1527109182	23-Jun-26
0.2	0	1527109183	23-Jun-26
0.7	0	1527109186	23-Jun-26
0	0.3	1527109187	23-Jun-26
0	4	1527109188	23-Jun-26
0	0.3	1527109190	23-Jun-26
0	0.4	1527109191	23-Jun-26
0	50.18	1527109192	23-Jun-26
0.25	0	1527109193	23-Jun-26
0	157	1527109194	23-Jun-26
0	0.2	1527109195	23-Jun-26
0	0.3	1527109196	23-Jun-26
0.25	0	1527109199	23-Jun-26
3	0	1527109203	23-Jun-26
0.5	0	1527109204	23-Jun-26
10.12	0.05	1527109205	23-Jun-26
0.25	0	1527109206	23-Jun-26
0	5	1527109208	23-Jun-26
0.8	0	1527109211	23-Jun-26
1.6	0	1527109212	23-Jun-26
0.9	0	1527109214	23-Jun-26
0.7	0	1527109221	23-Jun-26
0	0.66	1527109222	23-Jun-26
0	2	1527109223	23-Jun-26
1.5	0	1527109225	23-Jun-26
1.07	0.025	1527109226	23-Jun-26
0	0.3	1527109229	23-Jun-26
0	2.85	1527109231	23-Jun-26
0.1	0	1527109233	23-Jun-26
0	0.4	1527109234	23-Jun-26
12.6	0	1527109235	23-Jun-26
0	0.1	1527109236	23-Jun-26
5.6	0	1527109239	23-Jun-26
0	20.9	1527109240	23-Jun-26
0.2	0	1527109241	23-Jun-26
1	0	1527109242	23-Jun-26
0	18	1527109244	23-Jun-26
0	131	1527109245	23-Jun-26
2.6	0	1527109248	23-Jun-26
40	0	1527109249	23-Jun-26
0.5	0	1527109250	23-Jun-26
13.145	0.0625	1527109251	23-Jun-26
0.3	0	1527109252	23-Jun-26
0	0.3	1527109253	23-Jun-26
0.35	0	1527109255	23-Jun-26
0	1	1527109257	23-Jun-26
0	0.25	1527109258	23-Jun-26
0.5	0	1527109259	23-Jun-26
0	3	1527109261	23-Jun-26
0	0.13	1527109262	23-Jun-26
0	4.5	1527109263	23-Jun-26
0	10	1527109264	23-Jun-26
0.5	0	1527109267	23-Jun-26
0.75	0	1527109268	23-Jun-26
0	1.4	1527109269	23-Jun-26
0	0.4	1527109273	23-Jun-26
0	0.1	1527109274	23-Jun-26
0	1	1527109277	23-Jun-26
0	0.3	1527109279	23-Jun-26
0	0.3	1527109280	23-Jun-26
0	503.61	1527109281	23-Jun-26
0	2	1527109285	23-Jun-26
0.75	0	1527109286	23-Jun-26
0	4	1527109287	23-Jun-26
0	0.2	1527109288	23-Jun-26
0	4	1527109290	23-Jun-26
0.3	0	1527109291	23-Jun-26
0	3	1527109292	23-Jun-26
0	0.3	1527109295	23-Jun-26
7	0	1527109296	23-Jun-26
1	0	1527109298	23-Jun-26
2	0	1527109299	23-Jun-26
0	2	1527109301	23-Jun-26
0.3	0	1527109302	23-Jun-26
0	0.12	1527109304	23-Jun-26
1.2	0	1527109305	23-Jun-26
0	0.7	1527109306	23-Jun-26
0.5	0	1527109307	23-Jun-26
100	0	1527109308	23-Jun-26
0	1	1527109309	23-Jun-26
0	2	1527109310	23-Jun-26
0.2	0	1527109311	23-Jun-26
25.17	0.075	1527109312	23-Jun-26
2.12	0.05	1527109314	23-Jun-26
0.8	0	1527109317	23-Jun-26
18	0	1527109318	23-Jun-26
0	1.45	1527109319	23-Jun-26
3	0	1527109320	23-Jun-26
0	5	1527109321	23-Jun-26
100.27	0.125	1527109322	23-Jun-26
0	0.5	1527109324	23-Jun-26
0	0.3	1527109325	23-Jun-26
0	0.8	1527109327	23-Jun-26
0	1	1527109328	23-Jun-26
0	1	1527109329	23-Jun-26
0	9	1527109330	23-Jun-26
0	8.5	1527109336	23-Jun-26
10.8	0	1527109338	23-Jun-26
0	1	1527109339	23-Jun-26
19.145	0.0625	1527109342	23-Jun-26
0	10	1527109344	23-Jun-26
0.4	0	1527109346	23-Jun-26
0.8	0	1527109347	23-Jun-26
0	0.5	1527109349	23-Jun-26
0.1	0	1527109351	23-Jun-26
0	0.5	1527109352	23-Jun-26
0.12	0	1527109353	23-Jun-26
505	2.5	1527109355	23-Jun-26
0.02	12.125	1527109357	23-Jun-26
0.8	0	1527109361	23-Jun-26
7	0	1527109362	23-Jun-26
0	0.3	1527109363	23-Jun-26
0	0.4	1527109364	23-Jun-26
0	1	1527109367	23-Jun-26
2.92	0.05	1527109368	23-Jun-26
2	0	1527109374	23-Jun-26
0.8	0	1527109375	23-Jun-26
0	1.3	1527109376	23-Jun-26
0	10	1527109377	23-Jun-26
4.12	0.05	1527109384	23-Jun-26
0.5	0	1527109385	23-Jun-26
0.02	20.1	1527109386	23-Jun-26
0	5	1527109387	23-Jun-26
0.3	0	1527109388	23-Jun-26
0.7	0	1527109389	23-Jun-26
0	50	1527109390	23-Jun-26
0	0.21	1527109391	23-Jun-26
1.5	0	1527109392	23-Jun-26
0	0.3	1527109393	23-Jun-26
0	0.2	1527109395	23-Jun-26
0	1.5	1527109399	23-Jun-26
0.02	10.05	1527109401	23-Jun-26
0	0.3	1527109404	23-Jun-26
0	0.2	1527109406	23-Jun-26
0	100	1527109407	23-Jun-26
1	0	1527109409	23-Jun-26
0	9.2	1527109410	23-Jun-26
0	0.5	1527109411	23-Jun-26
1	0	1527109412	23-Jun-26
0	2.5	1527109413	23-Jun-26
0.1	0	1527109416	23-Jun-26
0	0.5	1527109417	23-Jun-26
0.6	0	1527109418	23-Jun-26
0.5	0	1527109419	23-Jun-26
0	0.3	1527109421	23-Jun-26
0	0.2	1527109423	23-Jun-26
7	0	1527109424	23-Jun-26
0	5.018	1527109425	23-Jun-26
0	1	1527109428	23-Jun-26
0.7	0	1527109429	23-Jun-26
0.2	0	1527109430	23-Jun-26
0.2	0	1527109432	23-Jun-26
1	0	1527109433	23-Jun-26
0.02	6.95	1527109434	23-Jun-26
0	4	1527109435	23-Jun-26
0	0.35	1527109438	23-Jun-26
0	4.6	1527109441	23-Jun-26
0	303.24	1527109444	23-Jun-26
48	0	1527109445	23-Jun-26
0	2	1527109449	23-Jun-26
0.25	0	1527109453	23-Jun-26
0	0.1	1527109454	23-Jun-26
0	50	1527109456	23-Jun-26
0	0.3	1527109457	23-Jun-26
0	0.3	1527109458	23-Jun-26
0.02	100.25	1527109461	23-Jun-26
0.5	0	1527109462	23-Jun-26
0.5	0	1527109463	23-Jun-26
0	1	1527109464	23-Jun-26
0	4	1527109465	23-Jun-26
820	0	1527109466	23-Jun-26
0.1	0	1527109467	23-Jun-26
6.75	0	1527109468	23-Jun-26
0.02	0.5025	1527109470	23-Jun-26
0	40	1527109471	23-Jun-26
0	2.5	1527109473	23-Jun-26
0	0.25	1527109475	23-Jun-26
1.3	0	1527109476	23-Jun-26
0	0.3	1527109478	23-Jun-26
14.145	0.0625	1527109481	23-Jun-26
0	0.2	1527109482	23-Jun-26
0.3	0	1527109483	23-Jun-26
0.18	0	1527109484	23-Jun-26
1	0	1527109485	23-Jun-26
0	10	1527109487	23-Jun-26
0	0.5	1527109490	23-Jun-26
1	0	1527109491	23-Jun-26
0	0.2	1527109493	23-Jun-26
0.3	0	1527109494	23-Jun-26
27.7	0	1527109497	23-Jun-26
0.5	0	1527109498	23-Jun-26
1.8	0	1527109499	23-Jun-26
0	0.4	1527109500	23-Jun-26
0	8.9	1527109501	23-Jun-26
0.3	0	1527109503	23-Jun-26
0	0.5	1527109505	23-Jun-26
1.3	0	1527109507	23-Jun-26
13	0	1527109508	23-Jun-26
0	1	1527109510	23-Jun-26
0	0.2	1527109511	23-Jun-26
4	0	1527109512	23-Jun-26
0.02	1.05	1527109513	23-Jun-26
0	2.7	1527109516	23-Jun-26
0	1.5	1527109517	23-Jun-26
0	0.2	1527109518	23-Jun-26
0	1400	1527109519	23-Jun-26
0	0.1	1527109521	23-Jun-26
0	0.3	1527109523	23-Jun-26
0	1.2	1527109525	23-Jun-26
0	0.3	1527109527	23-Jun-26
0	90.02	1527109528	23-Jun-26
0.3	0	1527109529	23-Jun-26
0	20	1527109531	23-Jun-26
0	2	1527109532	23-Jun-26
0	3	1527109535	23-Jun-26
0	6.5	1527109537	23-Jun-26
0	14	1527109539	23-Jun-26
0.02	35.2	1527109541	23-Jun-26
0.5	0	1527109543	23-Jun-26
0	0.4	1527109544	23-Jun-26
0	2	1527109545	23-Jun-26
15.145	0.0625	1527109546	23-Jun-26
550	0	1527109548	23-Jun-26
0	50.09	1527109551	23-Jun-26
1.1	0	1527109553	23-Jun-26
0	0.5	1527109554	23-Jun-26
0	5	1527109557	23-Jun-26
0	1.5	1527109559	23-Jun-26
3.4	0	1527109560	23-Jun-26
0	2	1527109561	23-Jun-26
0	1	1527109566	23-Jun-26
0	0.2	1527109567	23-Jun-26
0	1	1527109568	23-Jun-26
0	0.7	1527109571	23-Jun-26
0	0.1	1527109574	23-Jun-26
2.12	0.05	1527109576	23-Jun-26
0	3	1527109578	23-Jun-26
0	0.9	1527109579	23-Jun-26
0	260	1527109582	23-Jun-26
0	1.2	1527109584	23-Jun-26
1.3	0	1527109585	23-Jun-26
0.02	100.25	1527109586	23-Jun-26
18	0	1527109587	23-Jun-26
0	0.3	1527109588	23-Jun-26
0.02	12.825	1527109590	23-Jun-26
2.04	0.01	1527109591	23-Jun-26
0	15	1527109593	23-Jun-26
0.02	100.5	1527109594	23-Jun-26
0	100	1527109595	23-Jun-26
0	5	1527109597	23-Jun-26
0	0.7	1527109605	23-Jun-26
0	0.4	1527109609	23-Jun-26
0	0.6	1527109610	23-Jun-26
0	9.3	1527109611	23-Jun-26
0	1	1527109613	23-Jun-26
0	3	1527109614	23-Jun-26
0	2	1527109615	23-Jun-26
621.4604	0.6202	1527109617	23-Jun-26
0	0.25	1527109619	23-Jun-26
0	0.25	1527109621	23-Jun-26
0	3.95	1527109622	23-Jun-26
0	1.2	1527109623	23-Jun-26
0.02	130.325	1527109624	23-Jun-26
0.02	50.125	1527109626	23-Jun-26
1.2	0	1527109628	23-Jun-26
0	1	1527109630	23-Jun-26
0	0.4	1527109631	23-Jun-26
5.02	0.05	1527109632	23-Jun-26
0	2	1527109634	23-Jun-26
0	0.5	1527109636	23-Jun-26
0	0.35	1527109638	23-Jun-26
0	4.5	1527109639	23-Jun-26
0	0.2	1527109643	23-Jun-26
0	5	1527109646	23-Jun-26
0	1.2	1527109647	23-Jun-26
0	0.2	1527109648	23-Jun-26
65	0	1527109650	23-Jun-26
1	0	1527109651	23-Jun-26
0.5	0	1527109652	23-Jun-26
5	0	1527109655	23-Jun-26
0	5	1527109657	23-Jun-26
0	0.65	1527109659	23-Jun-26
0	2	1527109661	23-Jun-26
1	0	1527109663	23-Jun-26
0.7	0	1527109664	23-Jun-26
5	0	1527109665	23-Jun-26
0.02	199.4975	1527109666	23-Jun-26
30	0	1527109667	23-Jun-26
0	1.1	1527109668	23-Jun-26
0.81	0.025	1527109671	23-Jun-26
3	0	1527109672	23-Jun-26
1.5	0	1527109673	23-Jun-26
0	0.5	1527109674	23-Jun-26
0	0.7	1527109675	23-Jun-26
0	12.8	1527109676	23-Jun-26
0	0.4	1527109677	23-Jun-26
3	0	1527109678	23-Jun-26
0	100.72	1527109679	23-Jun-26
1	0	1527109680	23-Jun-26
0	400	1527109682	23-Jun-26
0.02	1.8	1527109683	23-Jun-26
0.02	100.25	1527109686	23-Jun-26
0	1	1527109687	23-Jun-26
0.65	0	1527109688	23-Jun-26
0.02	100.5	1527109692	23-Jun-26
10.12	0.05	1527109693	23-Jun-26
0	0.25	1527109696	23-Jun-26
0	6	1527109697	23-Jun-26
0	6	1527109698	23-Jun-26
0	50.27	1527109700	23-Jun-26
0	0.7	1527109701	23-Jun-26
0	1.6	1527109705	23-Jun-26
0.3	0	1527109707	23-Jun-26
0.25	0	1527109709	23-Jun-26
0	1.25	1527109710	23-Jun-26
0	0.25	1527109711	23-Jun-26
0	5.5	1527109712	23-Jun-26
10.02	0.05	1527109713	23-Jun-26
0	1.2	1527109714	23-Jun-26
0	1.4	1527109715	23-Jun-26
0	0.7	1527109721	23-Jun-26
0	0.5	1527109722	23-Jun-26
0.2	0	1527109725	23-Jun-26
2.72	0.05	1527109728	23-Jun-26
0.02	9.05	1527109730	23-Jun-26
0	10	1527109731	23-Jun-26
0	0.9	1527109733	23-Jun-26
10	0	1527109736	23-Jun-26
0	5.5	1527109738	23-Jun-26
0	1	1527109739	23-Jun-26
0	13	1527109741	23-Jun-26
57	0	1527109746	23-Jun-26
0	40	1527109747	23-Jun-26
0	9	1527109749	23-Jun-26
2	0	1527109751	23-Jun-26
1	0	1527109752	23-Jun-26
0.02	35.8895	1527109754	23-Jun-26
2.02	0.05	1527109755	23-Jun-26
0	2	1527109756	23-Jun-26
0.25	0	1527109760	23-Jun-26
0	0.1	1527109765	23-Jun-26
0	5	1527109766	23-Jun-26
1.2	0	1527109767	23-Jun-26
0	0.2	1527109768	23-Jun-26
0	0.23	1527109771	23-Jun-26
0	1	1527109772	23-Jun-26
0.02	100.25	1527109774	23-Jun-26
0	15	1527109779	23-Jun-26
0.5	0	1527109787	23-Jun-26
0	10	1527109792	23-Jun-26
0	160	1527109793	23-Jun-26
0	0.3	1527109794	23-Jun-26
25.17	0.075	1527109797	23-Jun-26
0	5.8	1527109800	23-Jun-26
0	0.5	1527109801	23-Jun-26
0	4	1527109803	23-Jun-26
0	0.3	1527109804	23-Jun-26
4.4	0	1527109806	23-Jun-26
0	4	1527109807	23-Jun-26
0	5	1527109809	23-Jun-26
0	3	1527109810	23-Jun-26
0	1.4	1527109811	23-Jun-26
30.17	0.075	1527109812	23-Jun-26
50	0	1527109813	23-Jun-26
0	4	1527109814	23-Jun-26
0	1.5	1527109815	23-Jun-26
0.5	0	1527109817	23-Jun-26
0	0.9	1527109819	23-Jun-26
0.02	0.2	1527109822	23-Jun-26
0	0.4	1527109824	23-Jun-26
0	303	1527109825	23-Jun-26
0.5	0	1527109828	23-Jun-26
1	0	1527109829	23-Jun-26
9.12	0.05	1527109830	23-Jun-26
0	20.216	1527109831	23-Jun-26
0.5	0	1527109833	23-Jun-26
0	8	1527109834	23-Jun-26
0	0.2	1527109835	23-Jun-26
0	0.1	1527109838	23-Jun-26
0	10	1527109841	23-Jun-26
0	0.1	1527109844	23-Jun-26
20	0	1527109845	23-Jun-26
0	2	1527109846	23-Jun-26
30	0	1527109848	23-Jun-26
0	0.2	1527109849	23-Jun-26
0	15	1527109852	23-Jun-26
0	0.3	1527109853	23-Jun-26
0	0.6	1527109854	23-Jun-26
190	0	1527109856	23-Jun-26
0	3.5	1527109858	23-Jun-26
0	0.3	1527109861	23-Jun-26
0	1	1527109865	23-Jun-26
2	0	1527109866	23-Jun-26
0	0.1	1527109870	23-Jun-26
0	1.5	1527109874	23-Jun-26
0	5.5	1527109875	23-Jun-26
12.145	0.0625	1527109877	23-Jun-26
0	50.54	1527109878	23-Jun-26
0.02	100.25	1527109879	23-Jun-26
0	0.6	1527109880	23-Jun-26
0	141.4	1527109881	23-Jun-26
0.02	1.05	1527109882	23-Jun-26
0	1.5	1527109884	23-Jun-26
100	0	1527109885	23-Jun-26
0	0.4	1527109886	23-Jun-26
0.02	2.8	1527109889	23-Jun-26
0	13	1527109891	23-Jun-26
1	0	1527109895	23-Jun-26
0.02	1.005	1527109896	23-Jun-26
0	1.3	1527109898	23-Jun-26
0	0.2	1527109899	23-Jun-26
0	100.18	1527109902	23-Jun-26
4.5	0	1527109904	23-Jun-26
0	18.1296	1527109905	23-Jun-26
0	1.8	1527109906	23-Jun-26
0	1.2	1527109907	23-Jun-26
0.02	2.6	1527109908	23-Jun-26
0.3	0	1527109909	23-Jun-26
0	151.62	1527109910	23-Jun-26
0.1	0	1527109913	23-Jun-26
70.9	0.45	1527109917	23-Jun-26
0.25	0	1527109919	23-Jun-26
0	10	1527109920	23-Jun-26
0	0.3	1527109923	23-Jun-26
0	151.62	1527109926	23-Jun-26
2.5	0	1527109929	23-Jun-26
0	0.2	1527109932	23-Jun-26
0	3	1527109933	23-Jun-26
0	0.3	1527109937	23-Jun-26
15	0	1527109938	23-Jun-26
0	0.3	1527109939	23-Jun-26
0	1.1	1527109940	23-Jun-26
0	8	1527109941	23-Jun-26
2.5	0	1527109942	23-Jun-26
100	0	1527109944	23-Jun-26
0	1	1527109950	23-Jun-26
0.02	100.25	1527109954	23-Jun-26
0	0.4	1527109955	23-Jun-26
0	3.5	1527109956	23-Jun-26
0.02	12.06	1527109957	23-Jun-26
0	0.3	1527109959	23-Jun-26
0	1	1527109961	23-Jun-26
0	6	1527109962	23-Jun-26
10.12	0.05	1527109964	23-Jun-26
0	16	1527109965	23-Jun-26
0.25	0	1527109969	23-Jun-26
1.62	0.05	1527109970	23-Jun-26
0	0.5	1527109971	23-Jun-26
0	1	1527109972	23-Jun-26
8	0	1527109974	23-Jun-26
0	200.54	1527109976	23-Jun-26
0	5	1527109977	23-Jun-26
6	0	1527109979	23-Jun-26
0	0.5	1527109980	23-Jun-26
0.2	0	1527109981	23-Jun-26
0	1	1527109982	23-Jun-26
0	0.6	1527109986	23-Jun-26
0	3.4	1527109987	23-Jun-26
0	0.25	1527109990	23-Jun-26
0.02	79.1975	1527109991	23-Jun-26
0	50	1527109992	23-Jun-26
0	0.16	1527109993	23-Jun-26
0	18	1527109996	23-Jun-26
0	0.2	1527109998	23-Jun-26
0	16	1527110000	23-Jun-26
0	0.6	1527110002	23-Jun-26
0	0.3	1527110003	23-Jun-26
1	0	1527110004	23-Jun-26
0	0.8	1527110006	23-Jun-26
0	7	1527110007	23-Jun-26
0.6	0	1527110008	23-Jun-26
0.2	0	1527110009	23-Jun-26
0.25	0	1527110010	23-Jun-26
0	15	1527110013	23-Jun-26
0	0.5	1527110015	23-Jun-26
0	0.3	1527110016	23-Jun-26
13	0	1527110022	23-Jun-26
0.6	0	1527110024	23-Jun-26
0.15	0	1527110027	23-Jun-26
0	1	1527110028	23-Jun-26
0	400.98	1527110029	23-Jun-26
0	0.9	1527110030	23-Jun-26
0	0.3	1527110031	23-Jun-26
0	2.4	1527110033	23-Jun-26
0.5	0	1527110034	23-Jun-26
0	0.4	1527110036	23-Jun-26
0	15.8	1527110038	23-Jun-26
0	1	1527110043	23-Jun-26
0	0.7	1527110046	23-Jun-26
0	1	1527110047	23-Jun-26
0	5	1527110048	23-Jun-26
3	0	1527110049	23-Jun-26
4.6	0	1527110050	23-Jun-26
0.5	0	1527110051	23-Jun-26
2.8	0	1527110054	23-Jun-26
0	20	1527110055	23-Jun-26
0	18	1527110056	23-Jun-26
0	8	1527110057	23-Jun-26
0.02	50.25	1527110058	23-Jun-26
0	2.5	1527110060	23-Jun-26
1	0	1527110061	23-Jun-26
0.5	0	1527110062	23-Jun-26
0	3	1527110063	23-Jun-26
0	0.3	1527110066	23-Jun-26
0.75	0	1527110069	23-Jun-26
0.5	0	1527110071	23-Jun-26
0.02	1.05	1527110072	23-Jun-26
0	0.4	1527110077	23-Jun-26
0	40.5	1527110079	23-Jun-26
0.02	19.2457	1527110081	23-Jun-26
0	0.3	1527110082	23-Jun-26
0	1009	1527110084	23-Jun-26
0	0.6	1527110086	23-Jun-26
0.02	4.1	1527110087	23-Jun-26
0	3.5	1527110090	23-Jun-26
0.25	0	1527110091	23-Jun-26
0	5	1527110093	23-Jun-26
0	100	1527110094	23-Jun-26
0	7.5	1527110095	23-Jun-26
5.24	0.05	1527110097	23-Jun-26
0.25	0	1527110099	23-Jun-26
6	0	1527110100	23-Jun-26
0.25	0	1527110101	23-Jun-26
1.4	0	1527110105	23-Jun-26
0	0.3	1527110113	23-Jun-26
0	0.2	1527110115	23-Jun-26
0	0.12	1527110116	23-Jun-26
0	1	1527110119	23-Jun-26
0	0.3	1527110120	23-Jun-26
0	0.5	1527110123	23-Jun-26
0	151.62	1527110126	23-Jun-26
0	2	1527110128	23-Jun-26
0	1	1527110129	23-Jun-26
0	0.4	1527110133	23-Jun-26
0	0.6	1527110134	23-Jun-26
0	40	1527110138	23-Jun-26
0	227	1527110140	23-Jun-26
0	0.3	1527110142	23-Jun-26
0	0.3	1527110143	23-Jun-26
0.02	10.1	1527110144	23-Jun-26
0	0.5	1527110147	23-Jun-26
0	0.1	1527110148	23-Jun-26
0	25	1527110149	23-Jun-26
0	1	1527110155	23-Jun-26
10	0	1527110158	23-Jun-26
0	0.25	1527110159	23-Jun-26
0.02	3.1	1527110160	23-Jun-26
0.5	0	1527110161	23-Jun-26
0.02	0.5025	1527110163	23-Jun-26
0	1.1	1527110165	23-Jun-26
0	100	1527110169	23-Jun-26
0	1	1527110170	23-Jun-26
0	15.5	1527110171	23-Jun-26
0	9.2	1527110173	23-Jun-26
0.5	0	1527110175	23-Jun-26
0	1	1527110178	23-Jun-26
0	0.7	1527110181	23-Jun-26
0	16	1527110183	23-Jun-26
0	0.4	1527110185	23-Jun-26
3.6	0	1527110187	23-Jun-26
0	2.1	1527110188	23-Jun-26
0	5	1527110190	23-Jun-26
40	0	1527110191	23-Jun-26
0	15	1527110194	23-Jun-26
0	0.3	1527110195	23-Jun-26
0	25.25	1527110196	23-Jun-26
9	0	1527110199	23-Jun-26
0	10	1527110201	23-Jun-26
0	2.1	1527110203	23-Jun-26
0.2	0	1527110205	23-Jun-26
0	2	1527110206	23-Jun-26
0	2	1527110207	23-Jun-26
0	0.7	1527110211	23-Jun-26
0	9	1527110212	23-Jun-26
0	0.2	1527110214	23-Jun-26
0	0.2	1527110215	23-Jun-26
0	0.4	1527110216	23-Jun-26
0	2	1527110217	23-Jun-26
2.12	0.05	1527110224	23-Jun-26
0	15	1527110226	23-Jun-26
0	0.3	1527110230	23-Jun-26
0	0.2	1527110235	23-Jun-26
0	1.2	1527110236	23-Jun-26
202	1	1527110242	23-Jun-26
0	0.5	1527110243	23-Jun-26
0.02	50.25	1527110244	23-Jun-26
0.3	0	1527110245	23-Jun-26
0	4.5	1527110248	23-Jun-26
0	8	1527110249	23-Jun-26
1	0	1527110250	23-Jun-26
1	0	1527110251	23-Jun-26
0.7	0	1527110255	23-Jun-26
5	0	1527110257	23-Jun-26
0	15.162	1527110259	23-Jun-26
0	30.324	1527110260	23-Jun-26
6	0	1527110261	23-Jun-26
0	5	1527110265	23-Jun-26
0	6.4	1527110266	23-Jun-26
0	1	1527110267	23-Jun-26
0	0.25	1527110270	23-Jun-26
0	0.5	1527110272	23-Jun-26
1.45	0	1527110275	23-Jun-26
0	0.1	1527110281	23-Jun-26
3	0	1527110282	23-Jun-26
0	0.3	1527110283	23-Jun-26
0	0.3	1527110286	23-Jun-26
0.02	50.2	1527110287	23-Jun-26
0	6.5	1527110289	23-Jun-26
2	0	1527110290	23-Jun-26
10	0	1527110296	23-Jun-26
0.3	0	1527110298	23-Jun-26
0	2	1527110303	23-Jun-26
250	0	1527110306	23-Jun-26
0	4	1527110309	23-Jun-26
1.6	0	1527110310	23-Jun-26
0.25	0	1527110312	23-Jun-26
0	0.4	1527110313	23-Jun-26
0.5	0	1527110315	23-Jun-26
0.02	23.0575	1527110320	23-Jun-26
12	0	1527110321	23-Jun-26
0	0.9	1527110323	23-Jun-26
1.07	0.025	1527110324	23-Jun-26
0	100.72	1527110325	23-Jun-26
0.3	0	1527110326	23-Jun-26
0	0.75	1527110327	23-Jun-26
0	0.7	1527110329	23-Jun-26
0	1.4	1527110332	23-Jun-26
10	0	1527110333	23-Jun-26
0	30.108	1527110336	23-Jun-26
0	50	1527110337	23-Jun-26
0.2	0	1527110340	23-Jun-26
0	0.3	1527110342	23-Jun-26
14.145	0.0625	1527110343	23-Jun-26
0	3	1527110344	23-Jun-26
0	4.8	1527110345	23-Jun-26
0.02	30.15	1527110348	23-Jun-26
0.02	35.175	1527110349	23-Jun-26
0	4.5	1527110350	23-Jun-26
